algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
cfl-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,0,2.0085048948333024,0.06700000166893005,2.304365634918213,0.0,0.42908242511749267,0.0,6.0,1.0,0.0
cfl-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,1,2.255098147312124,0.08729999512434006,2.267686605453491,0.0,0.43394263195991517,0.0,6.0,1.0,0.0
cfl-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,2,2.400431065523688,0.10849999636411667,2.2442431449890137,0.0,0.43631237161159514,0.0,5.0,1.0,0.0
cfl-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,3,2.4496653084249767,0.141199991106987,2.2090635299682617,0.0,0.4373174701333046,0.0,5.0,1.0,0.0
cfl-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,4,2.4988995513262653,0.19509999454021454,2.168299436569214,0.0,0.4371351742744446,0.0,5.0,1.0,0.0
cfl-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,5,2.548133794227554,0.2624000012874603,2.1328656673431396,0.0,0.43615105175971985,0.0,5.0,1.0,0.0
cfl-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,6,2.5973680371288426,0.33730000257492065,2.0886027812957764,0.0,0.43462853813171387,0.0,5.0,1.0,0.0
cfl-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,7,2.646602280030131,0.3942999839782715,2.046931266784668,0.0,0.4312233628630638,0.0,5.0,1.0,0.0
cfl-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,8,2.6958365229314194,0.4520999789237976,1.9994539022445679,0.0,0.42705686485767363,0.0,5.0,1.0,0.0
cfl-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,9,2.745070765832708,0.48169997334480286,1.966372013092041,0.0,0.42138495880365373,0.0,5.0,1.0,0.0
