algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,0,2.0085048948333024,0.08549999445676804,2.3278276920318604,0.0,1.150501958847046,0.0,6.0,1.0,0.0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,1,2.255098147312124,0.09479999542236328,2.3028717041015625,0.0,1.1523185102939606,0.0,6.0,1.0,0.0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,2,2.400431065523688,0.10769999772310257,2.2748756408691406,0.0,1.152711564540863,0.0,5.0,1.0,0.0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,3,2.4496653084249767,0.12549999356269836,2.245600938796997,0.0,1.1503589296340941,0.0,5.0,1.0,0.0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,4,2.4988995513262653,0.14559999108314514,2.2161262035369873,0.0,1.1459220786094666,0.0,5.0,1.0,0.0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,5,2.548133794227554,0.16339999437332153,2.193570613861084,0.0,1.139586403608322,0.0,5.0,1.0,0.0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,6,2.5973680371288426,0.1858000010251999,2.166515350341797,0.0,1.134748049736023,0.0,5.0,1.0,0.0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,7,2.646602280030131,0.22280000150203705,2.131728410720825,0.0,1.1280126693248749,0.0,5.0,1.0,0.0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,8,2.6958365229314194,0.25200000405311584,2.097196578979492,0.0,1.1186277632713317,0.0,5.0,1.0,0.0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,9,2.745070765832708,0.29330000281333923,2.0611867904663086,0.0,1.1084296131134033,0.0,5.0,1.0,0.0
