algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,0,2.0085048948333024,0.11024379690736533,2.328110122680664,0.0,3.3590218167304995,0.0,6.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,1,2.255098147312124,0.11678219698369503,2.329635642051697,0.0,3.3596950364112854,0.0,6.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,2,2.400431065523688,0.12443839694559575,2.3302903814315794,0.0,3.3592452025413513,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,3,2.4496653084249767,0.12921599672734738,2.332558916091919,0.0,3.359491645812988,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,4,2.4988995513262653,0.1342617968916893,2.3378176493644713,0.0,3.359057939529419,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,5,2.548133794227554,0.13924139627814294,2.3435578479766845,0.0,3.3597010226249693,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,6,2.5973680371288426,0.14486119616031648,2.3475407605171204,0.0,3.3607489767074585,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,7,2.646602280030131,0.14950719610601665,2.3534826469421386,0.0,3.358951539039612,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,8,2.6958365229314194,0.15454299622774123,2.3613750386238097,0.0,3.3588580822944643,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,9,2.745070765832708,0.15779279588162898,2.372104727268219,0.0,3.3598497195243837,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,10,2.7943050087339967,0.16108759598433972,2.3804995336532593,0.0,3.3597831530570983,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,11,2.843539251635285,0.16481759606301785,2.388317205429077,0.0,3.360537079334259,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,12,2.8927734945365735,0.16789119578897954,2.3991856355667114,0.0,3.3599232845306397,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,13,2.942007737437862,0.1725141959041357,2.404684756278992,0.0,3.3599753775596617,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,14,2.991241980339151,0.17621219556033613,2.41381134557724,0.0,3.3607522296905517,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,15,3.0404762232404394,0.18056199540197848,2.41839964723587,0.0,3.359684187412262,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,16,3.0897104661417276,0.1842501957118511,2.425647532939911,0.0,3.359820056915283,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,43,500,0,0.9,0.0234,0.05,iid,1.0,99999,17,3.1389447090430163,0.18792019508779048,2.4325840682983397,0.0,3.359818654060364,0.0,5.0,1.0,0.0
