algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,scale,femnist,42,50,0,1.34,1.0,0.5,iid,1.0,99999,0,2.67387601898629,0.014530058652162552,158738.4889730835,0.0,344.6149237060547,0.0,8.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,0,1.34,1.0,0.5,iid,1.0,99999,1,3.6029039688194344,0.04138734376989305,nan,0.0,nan,0.0,6.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,0,1.34,1.0,0.5,iid,1.0,99999,2,4.283981854084433,0.04624330506660044,nan,0.0,nan,0.0,5.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,0,1.34,1.0,0.5,iid,1.0,99999,3,4.956882401644353,0.048794992985203865,nan,0.0,nan,0.0,4.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,0,1.34,1.0,0.5,iid,1.0,99999,4,5.424137594847525,0.04967203363776207,nan,0.0,nan,0.0,4.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,0,1.34,1.0,0.5,iid,1.0,99999,5,5.891392788050696,0.04967203363776207,nan,0.0,nan,0.0,4.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,0,1.34,1.0,0.5,iid,1.0,99999,6,6.358647981253868,0.04967203363776207,nan,0.0,nan,0.0,4.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,0,1.34,1.0,0.5,iid,1.0,99999,7,6.82590317445704,0.04967203363776207,nan,0.0,nan,0.0,4.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,0,1.34,1.0,0.5,iid,1.0,99999,8,7.2931583676602125,0.04967203363776207,nan,0.0,nan,0.0,4.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,0,1.34,1.0,0.5,iid,1.0,99999,9,7.760413560863385,0.04967203363776207,nan,0.0,nan,0.0,4.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,0,1.34,1.0,0.5,iid,1.0,99999,10,8.092272167593562,0.04967203363776207,nan,0.0,nan,0.0,3.0,1.0,0.0
