algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,0,6.340948878747915,0.14725224683061242,2.2788461369276045,0.0,2.639285743832588,2.6395136284828187,3.0,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,1,7.527218142511456,0.15867249626666308,2.2650334417819975,0.0,2.638923755288124,2.638194572925568,2.5,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,2,8.014028447951489,0.17068699553608893,2.250384982228279,0.0,2.639298815727234,2.640320518016815,2.5,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,3,8.500838753391522,0.1798067452944815,2.236191220283508,0.0,2.6386827480793,2.6389566802978517,2.5,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,4,8.987649058831554,0.18979399548843504,2.223125560283661,0.0,2.6394523572921753,2.639474015235901,2.5,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,5,9.474459364271587,0.20085824528709054,2.2075996029376985,0.0,2.6391420936584473,2.640470952987671,2.5,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,6,9.961269669711617,0.21043799463659524,2.1918766582012177,0.0,2.6392301219701766,2.638899397850037,2.5,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,7,10.44807997515165,0.21973374458029865,2.1763197100162506,0.0,2.6399655771255492,2.6395207238197327,2.5,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,8,10.934890280591683,0.22868024408817292,2.1609005624055864,0.0,2.6389585047960282,2.640921268463135,2.5,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,9,11.384102372721015,0.23591424357146024,2.146907707750797,0.0,2.6392345374822614,2.639863204956055,2.0,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,10,11.509849499608084,0.23747024410986342,2.1442480459809303,0.0,2.6386721539497375,1.1083594179153442,2.0,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,11,11.63559662649515,0.24256499464740044,2.138379131257534,0.0,2.6388364762067793,0.3928259742259979,2.0,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,12,11.761343753382219,0.24714449362829327,2.146562639474869,0.0,2.6390519601106646,0.7432613414525986,2.0,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,13,11.887090880269287,0.2527782436204143,2.151853797137737,0.0,2.6389790964126587,1.309093017578125,2.0,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,14,12.012838007156354,0.2561297430889681,2.2477401334047316,0.0,2.6388950461149214,2.144089045524597,2.0,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,15,12.138585134043423,0.2588712435029447,2.4672934564948084,0.0,2.639521733522415,3.3386997961997986,2.0,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,16,12.26433226093049,0.262928243780043,3.6312057456374167,0.0,2.6389471834897993,5.322950148582459,2.0,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,17,12.390079387817558,0.26728399311657997,5.4709447696805,0.0,2.639164078831673,8.793929166793824,2.0,1.0,0.0
dp-fedavg,sign_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,18,12.515826514704624,0.2705509927496314,12.835433708429337,0.0,2.6394421154260637,14.706317844390869,2.0,1.0,0.0
