algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,0,1.0276049085471661,0.08959999680519104,2.327861785888672,0.0,0.3381029378374418,0.0,10.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,1,1.1371991803103605,0.1030999943614006,2.297623634338379,0.0,0.3435797635714213,0.0,10.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,2,1.2467934520735549,0.11879999935626984,2.270721912384033,0.0,0.35136650840441386,0.0,10.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,3,1.356387723836749,0.13329999148845673,2.2416841983795166,0.0,0.35752817034721374,0.0,10.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,4,1.4377498429796645,0.1533999890089035,2.2148537635803223,0.0,0.3602047712604205,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,5,1.4824779780064903,0.16339999437332153,2.197131872177124,0.0,0.36294728130102155,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,6,1.5272061130333165,0.18490000069141388,2.169307231903076,0.0,0.3654917660355568,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,7,1.5719342480601428,0.21249999105930328,2.134523868560791,0.0,0.36729310005903243,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,8,1.616662383086969,0.25290000438690186,2.10068678855896,0.0,0.3690260343750318,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,9,1.661390518113795,0.2750999927520752,2.0740466117858887,0.0,0.37018268535534543,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,10,1.7061186531406212,0.2922999858856201,2.047846794128418,0.0,0.3699277307589849,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,11,1.7508467881674474,0.3149999976158142,2.0169403553009033,0.0,0.370139201382796,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,12,1.7955749231942737,0.3351999819278717,1.9887179136276245,0.0,0.3702114068468412,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,13,1.8403030582210995,0.35899999737739563,1.958807349205017,0.0,0.3705187910795212,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,14,1.8850311932479258,0.3771999776363373,1.9329601526260376,0.0,0.37002044906218845,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,15,1.929759328274752,0.3878999948501587,1.911302924156189,0.0,0.3692419708768527,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,16,1.9744874633015783,0.4047999978065491,1.887619137763977,0.0,0.36854417671759926,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,17,2.019215598328404,0.41749998927116394,1.8656798601150513,0.0,0.36789556394020717,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,18,2.0639437333552304,0.43689998984336853,1.8375089168548584,0.0,0.36712284763654074,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,19,2.1086718683820567,0.44859999418258667,1.8187335729599,0.0,0.3662348132332166,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,20,2.1534000034088825,0.4728999733924866,1.7894642353057861,0.0,0.3652749842405319,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,21,2.1981281384357088,0.4908999800682068,1.7634608745574951,0.0,0.3630034863948822,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,22,2.242856273462535,0.5083999633789062,1.7389390468597412,0.0,0.36146010329325995,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,23,2.2875844084893613,0.5224999785423279,1.7155605554580688,0.0,0.3596120328704516,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,24,2.3323125435161876,0.5446000099182129,1.6848928928375244,0.0,0.35746480375528333,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,25,2.377040678543014,0.5569999814033508,1.6604290008544922,0.0,0.3548840942978859,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,26,2.42176881356984,0.5730000138282776,1.635809302330017,0.0,0.3525075192252795,0.0,8.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,27,2.4633532355345067,0.5931999683380127,1.6076682806015015,0.0,0.34997197697559995,0.0,6.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,28,2.488404721005222,0.6065999865531921,1.5770840644836426,0.0,0.3471170482039452,0.0,6.0,1.0,0.0
cfl-fedavg,scale,mnist,42,300,0,1.45,0.0234,0.1,iid,1.0,99999,29,2.513456206475937,0.630299985408783,1.5478805303573608,0.0,0.34359709252913795,0.0,6.0,1.0,0.0
