algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,0,6.340948878747915,0.1085385688394308,2.317347195489066,0.0,2.639170723642622,2.6396954838434854,3.0,1.0,0.0
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,1,7.527218142511456,0.1306157109194568,2.297063305718558,0.0,2.6387420347758703,2.6388459650675458,2.5,1.0,0.0
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,2,8.014028447951489,0.15093628201101508,2.274951446396964,0.0,2.6392157758985246,2.6401545921961467,2.5,1.0,0.0
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,3,8.500838753391522,0.16946456687791006,2.251466896874564,0.0,2.6384518453053065,2.6394177118937177,2.5,1.0,0.0
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,4,8.987649058831554,0.18403256712215288,2.2292431606565204,0.0,2.639297775541033,2.6398588275909423,2.5,1.0,0.0
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,5,9.474459364271587,0.19799428015947343,2.208083417075021,0.0,2.639205266407558,2.6398437277475995,2.5,1.0,0.0
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,6,9.961269669711617,0.20932828030415943,2.1842549092429024,0.0,2.6392929683412825,2.638857755661011,2.5,1.0,0.0
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,7,10.44807997515165,0.22384913753185953,2.1597766487939016,0.0,2.6402067055021012,2.6390903425216674,2.5,1.0,0.0
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,8,10.934890280591683,0.2345805652652468,2.1373277841295515,0.0,2.6389365005493164,2.6402989610036216,2.5,1.0,0.0
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,9,11.384102372721015,0.24691627985664777,2.113923604488373,0.0,2.6391241482325962,2.6399558035532635,2.0,1.0,0.0
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,10,11.509849499608084,0.25931285147156036,2.089837861742292,0.0,2.6387172324316843,2.6380959637959798,2.0,1.0,0.0
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,11,11.63559662649515,0.2711822786075728,2.06442152091435,0.0,2.63902859551566,2.639864625930786,2.0,1.0,0.0
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,12,11.761343753382219,0.282120278094496,2.0412090604645865,0.0,2.6389868709019253,2.6397103834152222,2.0,1.0,0.0
dp-fedavg,sign_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,13,11.887090880269287,0.2922599929145404,2.015636455672128,0.0,2.639025877543858,2.6396028280258177,2.0,1.0,0.0
