algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,0,6.340948878747915,0.814381729066372,0.9750923712551594,0.0,2.639359302520752,2.6389592814445497,3.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,1,7.527218142511456,0.8636374777555466,0.5848805050551892,0.0,2.639526606798172,2.638691291809082,2.5,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,2,8.014028447951489,0.8807379767298699,0.47032959952950476,0.0,2.6385483855009078,2.6402891159057615,2.5,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,3,8.500838753391522,0.8896452279388904,0.41655768543481825,0.0,2.6393572145700457,2.6385887718200682,2.5,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,4,8.987649058831554,0.8954524759948254,0.38437564119696616,0.0,2.6385210341215135,2.639679021835327,2.5,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,5,9.474459364271587,0.8995837265253067,0.36279068894684313,0.0,2.6393845093250277,2.6399240112304687,2.5,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,6,9.961269669711617,0.9027477270364761,0.34697095073759554,0.0,2.639380532503128,2.6408584856987,2.5,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,7,10.44807997515165,0.9053977270424366,0.3348549538105726,0.0,2.6395312368869783,2.64083025932312,2.5,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,8,10.934890280591683,0.9075367256999016,0.3252405133843422,0.0,2.6401052004098893,2.6397777676582335,2.5,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,9,11.384102372721015,0.9093949766457081,0.3170452503859997,0.0,2.639283983707428,2.6404681491851805,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,10,11.509849499608084,0.9110607269406319,0.31008024647831917,0.0,2.6397331726551054,2.6398566007614135,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,11,11.63559662649515,0.9126002275943756,0.303958922252059,0.0,2.6392493039369582,2.6391179609298705,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,12,11.761343753382219,0.9139142271876335,0.29866961278021337,0.0,2.6393805885314943,2.6398783922195435,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,13,11.887090880269287,0.9151107278466225,0.293689042404294,0.0,2.639318762421608,2.637603769302368,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,14,12.012838007156354,0.9162829774618149,0.28916496835649014,0.0,2.6387721306085585,2.637887432575226,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,15,12.138585134043423,0.9173499763011932,0.2851666043698788,0.0,2.6388390558958053,2.640409486293793,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,16,12.26433226093049,0.9182987269759179,0.2815463656187058,0.0,2.6395848244428635,2.639622106552124,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,17,12.390079387817558,0.9192677262425423,0.2779573671519756,0.0,2.639780008196831,2.638626835346222,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,18,12.515826514704624,0.9200047270953655,0.27489423647522926,0.0,2.6397019135951996,2.6391087627410887,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,19,12.641573641591693,0.9208434771001339,0.27185180291533473,0.0,2.6399004322290422,2.6389787459373473,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,20,12.76732076847876,0.9214607258141041,0.2690558805316687,0.0,2.63932603597641,2.63973623752594,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,21,12.893067895365828,0.922328226417303,0.26600874185562134,0.0,2.640170217752457,2.639339957237244,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,22,13.018815022252895,0.9229014769196511,0.26385230883955957,0.0,2.638634126186371,2.6399900031089785,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,23,13.144562149139963,0.923597975820303,0.2610906485468149,0.0,2.6400717520713806,2.639242084026337,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,24,13.27030927602703,0.9242712269723415,0.2589280168712139,0.0,2.6393497228622436,2.6390126824378966,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,25,13.396056402914098,0.9248424760997296,0.25656229253858326,0.0,2.6390661269426348,2.638813350200653,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,26,13.521803529801165,0.9254067268967628,0.2543464398756623,0.0,2.6396475219726563,2.6388276481628417,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,27,13.647550656688233,0.9259604768455029,0.2524249767884612,0.0,2.640187677741051,2.637808918952942,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,28,13.7732977835753,0.9264579783380031,0.25063563987612725,0.0,2.639253479242325,2.637887053489685,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,29,13.899044910462369,0.9269692260026932,0.2485826539620757,0.0,2.639239575266838,2.6400194931030274,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,30,14.024792037349435,0.927302725315094,0.24713453207165004,0.0,2.6392322862148285,2.6397432541847228,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,31,14.150539164236504,0.9278832258284092,0.24507364444434643,0.0,2.6388877314329147,2.6399450087547303,2.0,1.0,0.0
dp-fedavg,label_flip,mnist,42,500,100,0.5,0.0234,0.05,iid,1.0,10,32,14.27628629112357,0.9282812255620957,0.2434813742339611,0.0,2.6401336497068404,2.641669306755066,2.0,1.0,0.0
