algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,0,2.630918074695275,0.1082179962657392,2.304957214832306,0.0,5.2307602396011355,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,1,3.0091078125707282,0.1095079964697361,2.303373902797699,0.0,5.231476058006287,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,2,3.3872975504461813,0.11119739659316838,2.3013538522720336,0.0,5.230447578430176,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,3,3.560744010086645,0.11710359646007419,2.2989917669296265,0.0,5.231101524353027,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,4,3.67896460540039,0.11838559673726559,2.297243714809418,0.0,5.230981786727905,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,5,3.797185200714135,0.12031859673932195,2.295035017967224,0.0,5.231249930381775,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,6,3.91540579602788,0.12618419687077403,2.2925808148384093,0.0,5.232635571479797,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,7,4.033626391341625,0.12738879668712616,2.290863932609558,0.0,5.230737120628357,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,8,4.15184698665537,0.12614299676567317,2.290563471317291,0.0,5.23040898513794,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,9,4.270067581969115,0.13078759678453206,2.2891477336883543,0.0,5.230514556884765,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,10,4.38828817728286,0.1315379966199398,2.289714653968811,0.0,5.231272656440735,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,11,4.506508772596605,0.13385019669681789,2.290980085372925,0.0,5.230418633460999,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,12,4.62472936791035,0.13420979641750455,2.294083011627197,0.0,5.23129930973053,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,13,4.742949963224095,0.13384439650923013,2.297706745147705,0.0,5.230544176101684,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,14,4.8611705585378395,0.13453199692070483,2.3058445420265197,0.0,5.23118560886383,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,15,4.9793911538515845,0.13676119658350944,2.3169918971061705,0.0,5.2309434595108035,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,16,5.09761174916533,0.13914179657399656,2.3252965960502623,0.0,5.232074196815491,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,17,5.215832344479074,0.1440775963291526,2.3411486353874205,0.0,5.2312001037597655,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.1,iid,1.0,99999,18,5.33405293979282,0.14696039589121937,2.3600243506431577,0.0,5.23212446308136,0.0,4.0,1.0,0.0
