algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,sigma_dp_honest,sigma_dp_attacker,nsr_honest,nsr_attacker,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,noise_norm_honest,noise_norm_attacker,trust_honest,trust_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,45,1.6516074777216807,0.838787778198719,0.5602481398582458,0.0,5.863810353808933,0.0,1000.0,0.0,0.0,271.023360075774,0.0,429.09591505262586,0.0,1.6988720625339322,0.0,6567.85786781923,0.0,0.9498777923830622,0.0,1.6988720625339322,0.0,271.023360075774,0.0,0.6678191213696091,0.0,0.9498777923830622,0.378595375305534,0.6678191213696091,1.6988720625339322,14.635261444091796,354.66432486223835
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,46,1.7561934152204919,0.839523979306221,0.5594052333831787,0.0,6.113769418314884,0.0,1000.0,0.0,0.0,255.42951322856703,0.0,267.46343753212375,0.0,1.60260023663904,0.0,6959.624442306045,0.0,0.9608006126741725,0.0,1.60260023663904,0.0,255.42951322856703,0.0,0.7306813283970481,0.0,0.9608006126741725,0.3801454862259284,0.7306813283970481,1.60260023663904,9.706321502685547,264.4657288076297
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,47,1.8013114995158395,0.8369703805446624,0.5782617982625962,0.0,5.867587089538574,0.0,1000.0,0.0,0.0,258.40246535792494,0.0,480.1812975334399,0.0,1.6198954864718085,0.0,6274.244368422627,0.0,0.9828639531140189,0.0,1.6198954864718085,0.0,258.40246535792494,0.0,0.7040883140130476,0.0,0.9828639531140189,0.37984485613509306,0.7040883140130476,1.6198954864718085,17.054562713623046,414.1001283158934
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,48,1.8013114995158395,0.83814177942276,0.5724333744049073,0.0,5.84456502199173,0.0,1000.0,0.0,0.0,267.9858039855957,0.0,260.7445587158203,0.0,1.6798561180734004,0.0,7183.821579160829,0.0,0.9882719905439553,0.0,1.6798561180734004,0.0,267.9858039855957,0.0,0.6426137641072274,0.0,0.9882719905439553,0.3812788812067712,0.6426137641072274,1.6798561180734004,10.719432159423828,287.35286316643317
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,49,1.8112189049423226,0.8369975789189339,0.5849403468966484,0.0,6.455604423176158,0.0,1000.0,0.0,0.0,254.975173256614,0.0,382.0325005271218,0.0,1.5986651347774634,0.0,6055.125427773207,0.0,0.9958430436392152,0.0,1.5986651347774634,0.0,254.975173256614,0.0,0.6952364851127971,0.0,0.9958430436392152,0.38234888569822795,0.6952364851127971,1.5986651347774634,11.218907623291015,266.4255188220211
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,50,1.8176691076181648,0.8366439788937569,0.588374554514885,0.0,5.7438809156417845,0.0,1000.0,0.0,0.0,252.32850341796876,0.0,348.70341552734374,0.0,1.5817782643326508,0.0,6656.779056810271,0.0,1.01429017422131,0.0,1.5817782643326508,0.0,252.32850341796876,0.0,0.6960442650318146,0.0,1.01429017422131,0.38121412978756214,0.6960442650318146,1.5817782643326508,12.616425170898438,332.8389528405136
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,51,1.8254126495874485,0.8352901795506478,0.6025373201966285,0.0,6.73907995223999,0.0,1000.0,0.0,0.0,240.95127938010475,0.0,376.8890172784979,0.0,1.5126211668997342,0.0,6728.754464766054,0.0,1.0308563958155528,0.0,1.5126211668997342,0.0,240.95127938010475,0.0,0.74052264473655,0.0,1.0308563958155528,0.38113015821589996,0.74052264473655,1.5126211668997342,10.601856292724609,296.0651964497064
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,52,1.8386687909123578,0.8347693785429001,0.6061133635640145,0.0,6.607165166309902,0.0,1000.0,0.0,0.0,229.94195847284226,0.0,415.1883305140904,0.0,1.4424704289933774,0.0,5611.27132035849,0.0,1.047699474766234,0.0,1.4424704289933774,0.0,229.94195847284226,0.0,0.7868624272800627,0.0,1.047699474766234,0.38044038211185854,0.7868624272800627,1.4424704289933774,9.657562255859375,235.67339545505658
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,53,1.8479857335736816,0.8357261796593666,0.6026951725482941,0.0,5.327483513138511,0.0,1000.0,0.0,0.0,241.8710930564187,0.0,283.08311011574483,0.0,1.5169178951853146,0.0,7590.510872764978,0.0,1.058686598304149,0.0,1.5169178951853146,0.0,241.8710930564187,0.0,0.7114295891740106,0.0,1.058686598304149,0.3812735240702562,0.7114295891740106,1.5169178951853146,10.642328094482421,333.982478401659
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,54,1.8479857335736816,0.8312595794200898,0.6307957926392556,0.0,6.989009320735931,0.0,1000.0,0.0,0.0,243.6781930923462,0.0,701.3750600814819,0.0,1.5269413592428163,0.0,6261.90760327132,0.0,1.0718715729123196,0.0,1.5269413592428163,0.0,243.6781930923462,0.0,0.6898790746927261,0.0,1.0718715729123196,0.3850582800153921,0.6898790746927261,1.5269413592428163,15.595404357910157,400.7620866093645
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,55,1.8479857335736816,0.8333825792074203,0.6208133881092072,0.0,6.200607776641846,0.0,1000.0,0.0,0.0,244.52225449505974,0.0,288.8698710273294,0.0,1.5323040040445917,0.0,6287.234957515726,0.0,1.0767840679939908,0.0,1.5323040040445917,0.0,244.52225449505974,0.0,0.672064730349709,0.0,1.0767840679939908,0.3862204020494626,0.672064730349709,1.5323040040445917,8.313756652832032,213.76598855553468
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,56,1.8945245676381142,0.8359015780687332,0.605118705868721,0.0,4.788508981466293,0.0,1000.0,0.0,0.0,238.83583286830358,0.0,121.7305327824184,0.0,1.4963602547450703,0.0,8242.02134579149,0.0,1.0853972323058656,0.0,1.4963602547450703,0.0,238.83583286830358,0.0,0.6901816257408687,0.0,1.0853972323058656,0.3855732760048418,0.6901816257408687,1.4963602547450703,6.6874033203125,230.77659768216165
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,57,1.917050986646853,0.8343901795744896,0.6125460792779922,0.0,4.869690324578967,0.0,1000.0,0.0,0.0,224.23881094796317,0.0,286.99940190996443,0.0,1.4037737365224203,0.0,7493.343236572166,0.0,1.1166230380242987,0.0,1.4037737365224203,0.0,224.23881094796317,0.0,0.7588765770196915,0.0,1.1166230380242987,0.379528488502513,0.7588765770196915,1.4037737365224203,12.557373413085937,419.6272212480413
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,58,1.9433538055627289,0.8322765794396401,0.619632666349411,0.0,5.795624706894159,0.0,1000.0,0.0,0.0,235.6817774772644,0.0,479.2376518249512,0.0,1.4777057720260576,0.0,7827.494175930424,0.0,1.1372564895107644,0.0,1.4777057720260576,0.0,235.6817774772644,0.0,0.6803803509101272,0.0,1.1372564895107644,0.37812033192135897,0.6803803509101272,1.4777057720260576,15.083633758544922,500.9596272595471
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,59,1.9737103010606034,0.83260537981987,0.6203664063811302,0.0,5.762207767237788,0.0,1000.0,0.0,0.0,231.64810910432234,0.0,258.9278199569039,0.0,1.4524654673590407,0.0,7197.9608291692275,0.0,1.154291626006182,0.0,1.4524654673590407,0.0,231.64810910432234,0.0,0.6898845615594283,0.0,1.154291626006182,0.376517588022486,0.6898845615594283,1.4524654673590407,10.655813018798828,331.1061981417845
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,60,1.9737103010606034,0.8319133794307709,0.6354008187055588,0.0,6.196423500776291,0.0,1000.0,0.0,0.0,236.319580078125,0.0,403.6382013956706,0.0,1.4796500756521729,0.0,5958.720584415159,0.0,1.1633791512307803,0.0,1.4796500756521729,0.0,236.319580078125,0.0,0.6519508895774683,0.0,1.1633791512307803,0.3810138547917689,0.6519508895774683,1.4796500756521729,11.34333984375,286.0185880519276
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,61,2.047170038409097,0.8310119782686234,0.6384621264338494,0.0,6.143866351017585,0.0,1000.0,0.0,0.0,226.60242872971756,0.0,428.53143193171576,0.0,1.421760990494827,0.0,7395.520112935433,0.0,1.1876972744078749,0.0,1.421760990494827,0.0,226.60242872971756,0.0,0.6916732157652195,0.0,1.1876972744078749,0.3812465597154191,0.6916732157652195,1.421760990494827,11.783326293945313,384.56704587264255
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,62,2.09027079702739,0.8294967789649963,0.6484846299886704,0.0,6.206612953772912,0.0,1000.0,0.0,0.0,220.57522876446063,0.0,425.01380803034857,0.0,1.3828106035179313,0.0,6907.889728497636,0.0,1.2059251595278218,0.0,1.3828106035179313,0.0,220.57522876446063,0.0,0.7147272962790269,0.0,1.2059251595278218,0.38137707548114474,0.7147272962790269,1.3828106035179313,11.469911895751952,359.21026588187704
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,63,2.106582697472809,0.8264367789030075,0.6714755152463913,0.0,6.841338388621807,0.0,1000.0,0.0,0.0,226.58345556259155,0.0,633.6950311660767,0.0,1.4194152746977167,0.0,6375.150256347364,0.0,1.2224670795680297,0.0,1.4194152746977167,0.0,226.58345556259155,0.0,0.6674454319290817,0.0,1.2224670795680297,0.3873152612107675,0.6674454319290817,1.4194152746977167,14.501341156005859,408.0096164062313
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,64,2.1884190038920766,0.8253479778766633,0.694140986084938,0.0,7.325015306472778,0.0,1000.0,0.0,0.0,223.54271371023995,0.0,741.728838784354,0.0,1.3997016363609518,0.0,5914.021816073638,0.0,1.2429340318635573,0.0,1.3997016363609518,0.0,223.54271371023995,0.0,0.6727463049548013,0.0,1.2429340318635573,0.39063976378383436,0.6727463049548013,1.3997016363609518,12.518391967773438,331.18522170012363
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,65,2.1884190038920766,0.8247983781695366,0.6948231598138809,0.0,6.214493155479431,0.0,1000.0,0.0,0.0,219.29051325871393,0.0,407.5197049654447,0.0,1.3743410271311356,0.0,6026.956922491954,0.0,1.255848287780598,0.0,1.3743410271311356,0.0,219.29051325871393,0.0,0.6836968247707074,0.0,1.255848287780598,0.396460612292096,0.6836968247707074,1.3743410271311356,11.403106689453125,313.40175996958163
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,66,2.300687792719096,0.8241655801534653,0.6946482897996903,0.0,6.159080662727356,0.0,1000.0,0.0,0.0,211.8870819091797,0.0,377.67146362304686,0.0,1.3279104142554379,0.0,6180.66714349113,0.0,1.2739525082844352,0.0,1.3279104142554379,0.0,211.8870819091797,0.0,0.715384554862976,0.0,1.2739525082844352,0.40140685250765423,0.715384554862976,1.3279104142554379,10.594354095458984,309.0333571745565
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,67,2.3613760216749964,0.8233233802318572,0.6994765376448632,0.0,5.858235568835817,0.0,1000.0,0.0,0.0,215.2979147023168,0.0,419.1168254983836,0.0,1.3484542901120322,0.0,6304.5413992642325,0.0,1.3037795724878403,0.0,1.3484542901120322,0.0,215.2979147023168,0.0,0.6824001505457121,0.0,1.3037795724878403,0.40230735016150587,0.6824001505457121,1.3484542901120322,12.487279052734374,365.6634011573255
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,68,2.3842105367537805,0.8211513793468476,0.7241611323952675,0.0,6.759352813748753,0.0,1000.0,0.0,0.0,213.82355185116037,0.0,684.6393674962661,0.0,1.3421729180925812,0.0,6393.082842465306,0.0,1.3301540370352654,0.0,1.3421729180925812,0.0,213.82355185116037,0.0,0.6753573820871466,0.0,1.3301540370352654,0.40592194390335823,0.6753573820871466,1.3421729180925812,14.540001525878907,434.72963328764075
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,69,2.4038777811276626,0.8233693791627884,0.7081321921348572,0.0,5.341498757663526,0.0,1000.0,0.0,0.0,209.6642608642578,0.0,185.37367730391654,0.0,1.3170566164333162,0.0,6637.632557000072,0.0,1.3482243480363123,0.0,1.3170566164333162,0.0,209.66423918071547,0.0,0.6870818828281603,0.0,1.3482243480363123,0.405490489177757,0.6870818828281603,1.3170566164333162,7.967241912841797,252.2300371660027
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,70,2.4038777811276626,0.8230961792469025,0.7197565167546273,0.0,7.58433427810669,0.0,1000.0,0.0,0.0,210.7638966878255,0.0,371.665000406901,0.0,1.3183996169756165,0.0,5959.745353721192,0.0,1.35797458573864,0.0,1.3183996169756165,0.0,210.7638966878255,0.0,0.6725346008936565,0.0,1.35797458573864,0.40712691044441685,0.6725346008936565,1.3183996169756165,6.322916900634765,178.7923606116358
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,71,2.4038777811276626,0.8227211793661118,0.7230314345955848,0.0,6.397355654022911,0.0,1000.0,0.0,0.0,207.07103937322444,0.0,373.1790313720703,0.0,1.2960632863860648,0.0,6079.090933512731,0.0,1.3688729196474807,0.0,1.2960632863860648,0.0,207.07103937322444,0.0,0.6819093024188821,0.0,1.3688729196474807,0.413023802681031,0.6819093024188821,1.2960632863860648,9.111125732421876,267.48000107456016
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,72,2.4830311985972733,0.8210223795175552,0.7307766021490097,0.0,6.9166787815093995,0.0,1000.0,0.0,0.0,203.36668151855469,0.0,491.3905316162109,0.0,1.2769935902698686,0.0,6599.316934296695,0.0,1.395545276594403,0.0,1.2769935902698686,0.0,203.3666650390625,0.0,0.6882509791851044,0.0,1.395545276594403,0.41684905582985377,0.6882509791851044,1.2769935902698686,10.168334075927735,329.9658467148347
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,73,2.4830311985972733,0.818645579636097,0.7531273775696754,0.0,6.972107499837875,0.0,1000.0,0.0,0.0,207.41774129867554,0.0,666.7289552688599,0.0,1.3011938985596672,0.0,6444.027263455737,0.0,1.4225923509400387,0.0,1.3011938985596672,0.0,207.41774129867554,0.0,0.6499588871374726,0.0,1.4225923509400387,0.41994960592752656,0.6499588871374726,1.3011938985596672,13.274735443115235,412.41774486116714
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,74,2.5552200855221923,0.8182595797777176,0.7564370507597923,0.0,6.942959234118462,0.0,1000.0,0.0,0.0,196.88762219746908,0.0,542.9091822306315,0.0,1.2333892211341095,0.0,6517.723920442688,0.0,1.447557722828824,0.0,1.2333892211341095,0.0,196.88762791951498,0.0,0.7074478641152382,0.0,1.447557722828824,0.4225447551973474,0.7074478641152382,1.2333892211341095,9.450605865478515,312.850748181249
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,75,2.5552200855221923,0.8171957793235779,0.7672227952480316,0.0,6.463523855576148,0.0,1000.0,0.0,0.0,211.4661642221304,0.0,453.82259662334735,0.0,1.3273340757550578,0.0,5409.029617737172,0.0,1.4604574409479032,0.0,1.3273340757550578,0.0,211.4661642221304,0.0,0.5950168697879865,0.0,1.4604574409479032,0.42471092831180013,0.5950168697879865,1.3273340757550578,10.996240539550781,281.26954012233284
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,76,2.644077452311071,0.8171067779660225,0.7799853560328484,0.0,7.30751105149587,0.0,1000.0,0.0,0.0,193.82208978562127,0.0,482.00347864060177,0.0,1.213325732668625,0.0,5293.843931693935,0.0,1.4837925700663745,0.0,1.213325732668625,0.0,193.82202875046502,0.0,0.7027872190588996,0.0,1.4837925700663745,0.4249710141980889,0.7027872190588996,1.213325732668625,8.140527770996094,222.34144513114524
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,77,2.644077452311071,0.8158215802907943,0.8019671947360039,0.0,8.171431680520376,0.0,1000.0,0.0,0.0,196.04963620503744,0.0,765.9584108988444,0.0,1.229283152079452,0.0,5406.95434547725,0.0,1.4991448679159367,0.0,1.229283152079452,0.0,196.04963620503744,0.0,0.672517865896225,0.0,1.4991448679159367,0.42844320980754685,0.672517865896225,1.229283152079452,9.410382537841796,259.533808582908
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,78,2.644077452311071,0.8167205799221993,0.8065524318218231,0.0,7.131117005097239,0.0,1000.0,0.0,0.0,191.41057305586966,0.0,357.24131373355266,0.0,1.201690226159061,0.0,5942.090252334044,0.0,1.5122537476142845,0.0,1.201690226159061,0.0,191.41057305586966,0.0,0.6892730499568739,0.0,1.5122537476142845,0.4324089817784028,0.6892730499568739,1.201690226159061,7.273601776123047,225.79942958869367
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,79,2.807177418755642,0.8167281799316406,0.805464044392109,0.0,6.788812003352425,0.0,1000.0,0.0,0.0,188.78180555863813,0.0,500.0847819935192,0.0,1.1855998109276167,0.0,6827.124653575799,0.0,1.535159260503647,0.0,1.1855998109276167,0.0,188.78189086914062,0.0,0.6938268068161878,0.0,1.535159260503647,0.43579879423499507,0.6938268068161878,1.1855998109276167,8.306399444580078,300.39348475733516
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,80,2.807177418755642,0.814509179353714,0.830451936006546,0.0,7.2868466803005765,0.0,1000.0,0.0,0.0,189.68016706194197,0.0,638.5450831821987,0.0,1.1908942801818163,0.0,5886.886510794621,0.0,1.555912107136433,0.0,1.1908942801818163,0.0,189.68016706194197,0.0,0.6748080189738955,0.0,1.555912107136433,0.44031323143801226,0.6748080189738955,1.1908942801818163,10.62208935546875,329.6656446044989
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,81,2.807177418755642,0.8134241791963577,0.8425504345893859,0.0,7.356087436676026,0.0,1000.0,0.0,0.0,191.4022900390625,0.0,556.4909106445313,0.0,1.1993558455215,0.0,6131.31394640931,0.0,1.576061879379789,0.0,1.1993558455215,0.0,191.4022900390625,0.0,0.6519792079925537,0.0,1.576061879379789,0.4420377225091301,0.6519792079925537,1.1993558455215,9.570114501953125,306.5656973204655
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,82,3.001008114930025,0.8161717802286148,0.8238828785419464,0.0,5.86403209512884,0.0,1000.0,0.0,0.0,186.0939802689986,0.0,112.70277578180486,0.0,1.1651080108127907,0.0,6569.548693166606,0.0,1.5903509717238302,0.0,1.1651080108127907,0.0,186.09401910955256,0.0,0.6773112253709273,0.0,1.5903509717238302,0.44149993387014336,0.6773112253709273,1.1651080108127907,4.094067565917968,144.53007124966535
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,83,3.0713474718055624,0.8141991803050042,0.8479721008539199,0.0,7.962896543741226,0.0,1000.0,0.0,0.0,180.68626403808594,0.0,558.05267868042,0.0,1.1339829013336562,0.0,5129.822536404047,0.0,1.6144392952621756,0.0,1.1339829013336562,0.0,180.68623733520508,0.0,0.699707880616188,0.0,1.6144392952621756,0.445649040955644,0.699707880616188,1.1339829013336562,7.227450561523438,205.1929014561619
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,84,3.0713474718055624,0.8118713788986206,0.8618598676919937,0.0,6.756321512162685,0.0,1000.0,0.0,0.0,184.1819610595703,0.0,683.8544416427612,0.0,1.1544439298466371,0.0,5482.595893609554,0.0,1.6331913488192251,0.0,1.1544439298466371,0.0,184.1819338798523,0.0,0.6629421021789312,0.0,1.6331913488192251,0.4547475806930122,0.6629421021789312,1.1544439298466371,11.7876455078125,350.88613719101147
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,85,3.0713474718055624,0.8116723786592484,0.8717325779199601,0.0,7.584101005034014,0.0,1000.0,0.0,0.0,181.316462430087,0.0,521.8045959472656,0.0,1.1372199595028663,0.0,5455.909931327176,0.0,1.6522561330073826,0.0,1.1372199595028663,0.0,181.316462430087,0.0,0.6696534509008581,0.0,1.6522561330073826,0.45823216810203815,0.6696534509008581,1.1372199595028663,7.977924346923828,240.06003697839574
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,86,3.1379362771239845,0.8110029789209365,0.8940425401926041,0.0,7.722332073294598,0.0,1000.0,0.0,0.0,183.68211630116338,0.0,594.2646291981573,0.0,1.1528345101633881,0.0,4975.113535402788,0.0,1.668209640707128,0.0,1.1528345101633881,0.0,183.682152789572,0.0,0.6378333996171537,0.0,1.668209640707128,0.46618726283796386,0.6378333996171537,1.1528345101633881,8.449377349853515,228.8552226285282
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,87,3.1839814467512677,0.8129181811809539,0.8871125841140747,0.0,6.527247399091721,0.0,1000.0,0.0,0.0,180.2163610458374,0.0,186.0688614845276,0.0,1.129578258853617,0.0,6806.440565937209,0.0,1.685262293699319,0.0,1.129578258853617,0.0,180.21639442443848,0.0,0.6518986970186234,0.0,1.685262293699319,0.4688567018093963,0.6518986970186234,1.129578258853617,5.766923553466797,217.80609810999067
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,88,3.341238243783819,0.809923380792141,0.9164483096599579,0.0,8.338322848081589,0.0,1000.0,0.0,0.0,176.4505647023519,0.0,723.553663889567,0.0,1.1064775450545052,0.0,4767.231589539359,0.0,1.7098479938793425,0.0,1.1064775450545052,0.0,176.45057805379233,0.0,0.6661968057354292,0.0,1.7098479938793425,0.47740374416559955,0.6661968057354292,1.1064775450545052,8.46962710571289,228.82711629788923
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,89,3.341238243783819,0.811051780283451,0.913072636961937,0.0,7.011709425184462,0.0,1000.0,0.0,0.0,178.99176194932727,0.0,356.75751410590277,0.0,1.1229082453781776,0.0,6172.864603757968,0.0,1.7250549232847152,0.0,1.1229082453781776,0.0,178.99170345730252,0.0,0.632786418000857,0.0,1.7250549232847152,0.48016181036446953,0.632786418000857,1.1229082453781776,6.443703430175781,222.22312573528686
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,90,3.4110281605875596,0.805365579366684,0.9647379609346389,0.0,7.9716192044709855,0.0,1000.0,0.0,0.0,173.1821244892321,0.0,1054.292425858347,0.0,1.0862191041544071,0.0,5499.707889488328,0.0,1.7759266845693704,0.0,1.0862191041544071,0.0,173.18214215730367,0.0,0.6641660560118524,0.0,1.7759266845693704,0.4852699577931352,0.6641660560118524,1.0862191041544071,13.161841461181641,417.97779960111296
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,91,3.4110281605875596,0.8060031805038452,0.9606212792396546,0.0,7.0594615106997285,0.0,1000.0,0.0,0.0,176.9649008046026,0.0,469.92158176587975,0.0,1.1093846323599876,0.0,5417.749731154504,0.0,1.7949990923686243,0.0,1.1093846323599876,0.0,176.96495653235394,0.0,0.6219653798186261,0.0,1.7949990923686243,0.4881743508788872,0.6219653798186261,1.1093846323599876,8.14038543701172,249.21648763310716
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,92,3.4110281605875596,0.8044191798567772,0.9733263565897942,0.0,7.839145163695018,0.0,1000.0,0.0,0.0,173.86315282185873,0.0,712.5146484375,0.0,1.0896761901805874,0.0,4628.40885582473,0.0,1.8162469868940176,0.0,1.0896761901805874,0.0,173.86323992411295,0.0,0.6328430039187273,0.0,1.8162469868940176,0.49600098353790245,0.6328430039187273,1.0896761901805874,8.345431335449218,222.16362507958704
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,93,3.4110281605875596,0.8046353787183762,0.9909408705234528,0.0,7.31397257401393,0.0,1000.0,0.0,0.0,172.6997616107647,0.0,596.3240426870493,0.0,1.0827675364814817,0.0,5302.756191434027,0.0,1.8376946722593914,0.0,1.0827675364814817,0.0,172.69981560340295,0.0,0.6278578707805047,0.0,1.8376946722593914,0.5025361973086041,0.6278578707805047,1.0827675364814817,8.980387603759766,275.7433219545693
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,94,3.5989971837456336,0.8057045808434486,0.9904431029558182,0.0,7.004187268018723,0.0,1000.0,0.0,0.0,164.58920822143554,0.0,372.8383918762207,0.0,1.0320035909717309,0.0,5642.048051106303,0.0,1.8614246353891686,0.0,1.0320035909717309,0.0,164.58910484313964,0.0,0.6790449917316437,0.0,1.8614246353891686,0.5097823626237081,0.6790449917316437,1.0320035909717309,6.583568328857422,225.68192204425213
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,95,3.5989971837456336,0.8041181792020797,0.9974967354536056,0.0,6.6908081597809135,0.0,1000.0,0.0,0.0,172.6696409028152,0.0,574.7460790173761,0.0,1.0833137624222497,0.0,5350.542034297385,0.0,1.8959813466895088,0.0,1.0833137624222497,0.0,172.66963353650323,0.0,0.5994325702174984,0.0,1.8959813466895088,0.5193105901846123,0.5994325702174984,1.0833137624222497,10.014839172363281,310.3314379892483
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,96,3.5989971837456336,0.8024745801687241,1.0228918070197106,0.0,6.6299241065979,0.0,1000.0,0.0,0.0,166.6579341343471,0.0,718.0117392403739,0.0,1.045317921568512,0.0,6253.996617229899,0.0,1.9332546998664477,0.0,1.045317921568512,0.0,166.6578800746373,0.0,0.634973435316767,0.0,1.9332546998664477,0.5258160705475251,0.634973435316767,1.045317921568512,11.666055389404297,437.779763206093
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,97,3.5989971837456336,0.8012501800060272,1.0260505712032317,0.0,6.927137651613781,0.0,1000.0,0.0,0.0,164.96071134294783,0.0,545.299694606236,0.0,1.033421200232631,0.0,5656.713291463729,0.0,1.9634490544534584,0.0,1.033421200232631,0.0,164.96073368617468,0.0,0.6369461353336062,0.0,1.9634490544534584,0.5329998909319076,0.6369461353336062,1.033421200232631,9.237799835205077,316.77594432196895
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,98,3.5989971837456336,0.8032561786174774,1.0192683302164078,0.0,7.309202381542751,0.0,1000.0,0.0,0.0,168.15530613490515,0.0,345.50108282906666,0.0,1.0526313749950047,0.0,5336.739721828562,0.0,1.9800988385764071,0.0,1.0526313749950047,0.0,168.1554434640067,0.0,0.5976548812219075,0.0,1.9800988385764071,0.5361082641509078,0.5976548812219075,1.0526313749950047,4.708348571777344,149.42871221119975
noise-game,scale,mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,99,3.5989971837456336,0.802297979593277,1.0359418325424194,0.0,7.1667379192684,0.0,1000.0,0.0,0.0,165.57982403299084,0.0,496.79183694590694,0.0,1.0374899606896226,0.0,5060.374423617428,0.0,2.0019505887476092,0.0,1.0374899606896226,0.0,165.5798691459324,0.0,0.6039356265379034,0.0,2.0019505887476092,0.5440962602039652,0.6039356265379034,1.0374899606896226,7.6166719055175784,232.77722348640168
