algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,0,2.0085048948333024,0.07876859789714218,2.3425579004287718,0.0,4.7500335264205935,0.0,6.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,1,2.255098147312124,0.1006873974725604,2.3415547699928285,0.0,4.751355045318603,0.0,6.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,2,2.400431065523688,0.11786139718070626,2.345808379650116,0.0,4.751719833374024,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,3,2.4496653084249767,0.12760239718854427,2.3500615663528444,0.0,4.750839323043823,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,4,2.4988995513262653,0.13660019667446613,2.3582137308120728,0.0,4.750503107070923,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,5,2.548133794227554,0.1468337964043021,2.3637754669189452,0.0,4.7506185178756715,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,6,2.5973680371288426,0.15508659572899341,2.36771235370636,0.0,4.751092523574829,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,7,2.646602280030131,0.1617753958925605,2.374412872314453,0.0,4.752327085494995,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,8,2.6958365229314194,0.1663877957314253,2.382321965456009,0.0,4.750877605438232,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,41,500,0,0.9,0.0234,0.05,iid,1.0,99999,9,2.745070765832708,0.173201995678246,2.3922442741394043,0.0,4.750740356445313,0.0,5.0,1.0,0.0
