algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,krum_score_honest,krum_score_attacker
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,10,0.0,0.8272699788808823,0.744540478348732,0.0,0.08954565212130547,0.0,,0.0,0.0,0.02028880712966765,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,11,0.0,0.8336739783287048,0.7043838416337966,0.0,0.08257925340533256,0.0,,0.0,0.0,0.018524510009835165,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,12,0.0,0.8389875794649124,0.6704633030891418,0.0,0.076632503464818,0.0,,0.0,0.0,0.020671548477063578,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,13,0.0,0.8439411787986756,0.6415004551410675,0.0,0.0715783403813839,0.0,,0.0,0.0,0.015581861897199243,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,14,0.0,0.8480583788156509,0.6165445486307144,0.0,0.06720862251520157,0.0,,0.0,0.0,0.009108608252265386,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,15,0.0,0.8515109782218933,0.5950092895030975,0.0,0.06339683924615383,0.0,,0.0,0.0,0.012275135751975618,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,16,0.0,0.8547813781499862,0.576054497718811,0.0,0.06003735862672329,0.0,,0.0,0.0,0.012818967225030065,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,17,0.0,0.8573297790288925,0.5595104863643646,0.0,0.057082790993154046,0.0,,0.0,0.0,0.010326383889398792,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,18,0.0,0.8597835785150528,0.5447712849378585,0.0,0.05442928645759821,0.0,,0.0,0.0,0.011933310342061779,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,19,0.0,0.8618893791437149,0.5317382831573486,0.0,0.052107823468744756,0.0,,0.0,0.0,0.010629673530770973,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,20,0.0,0.8638323777914048,0.519878395974636,0.0,0.0500512427687645,0.0,,0.0,0.0,0.012721000139468483,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,21,0.0,0.8655733778476715,0.5093080745339393,0.0,0.048161674939095976,0.0,,0.0,0.0,0.008534728194631282,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,22,0.0,0.8670191781520844,0.49991642290353777,0.0,0.04651419019699097,0.0,,0.0,0.0,0.01230993349703827,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,23,0.0,0.8684223778247834,0.49124276304244996,0.0,0.04498314892500639,0.0,,0.0,0.0,0.007631089205720595,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,24,0.0,0.8696463778018951,0.4833613243103027,0.0,0.04357188226282597,0.0,,0.0,0.0,0.007336677529383451,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,25,0.0,0.870846979022026,0.47617641669511795,0.0,0.042273219347000124,0.0,,0.0,0.0,0.0075745927905173675,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,26,0.0,0.8718755787611008,0.4696040288209915,0.0,0.041074360623955725,0.0,,0.0,0.0,0.008155534911731427,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,27,0.0,0.8727211775779724,0.46367771899700166,0.0,0.0399210702329874,0.0,,0.0,0.0,0.012517907217933008,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,28,0.0,0.8736905778646469,0.45803407710790633,0.0,0.038945041567087176,0.0,,0.0,0.0,0.010864029379768504,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,29,0.0,0.8744009776115418,0.45306962144374846,0.0,0.03799033740162849,0.0,,0.0,0.0,0.007087145355485734,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,30,0.0,0.8751281781196594,0.44836625796556473,0.0,0.03713101810216904,0.0,,0.0,0.0,0.01147853719885461,0.0
