algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,scale,mnist,42,300,0,1.4,0.0234,0.1,iid,1.0,99999,0,1.0937469551524246,0.09350299773116906,2.436531824270884,0.0,5.226692454020182,0.0,10.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,1.4,0.0234,0.1,iid,1.0,99999,1,1.2694832735208772,0.09796599764376879,2.5144790013631186,0.0,5.228292001088461,0.0,10.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,1.4,0.0234,0.1,iid,1.0,99999,2,1.3807108884165564,0.10081466414034367,2.6021022987365723,0.0,5.223194046020508,0.0,8.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,1.4,0.0234,0.1,iid,1.0,99999,3,1.4362447952735642,0.10320499755442142,2.686362283229828,0.0,5.223975825309753,0.0,8.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,1.4,0.0234,0.1,iid,1.0,99999,4,1.491778702130572,0.10486633052428564,2.77667827129364,0.0,5.226547725995382,0.0,8.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,1.4,0.0234,0.1,iid,1.0,99999,5,1.5473126089875797,0.10789966399470965,2.8730319627126057,0.0,5.22627467473348,0.0,8.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,1.4,0.0234,0.1,iid,1.0,99999,6,1.6028465158445875,0.1105769973869125,2.9626859243710837,0.0,5.225232264200846,0.0,8.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,1.4,0.0234,0.1,iid,1.0,99999,7,1.6583804227015952,0.11242699728657803,3.0437264148394267,0.0,5.226310741106669,0.0,8.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,1.4,0.0234,0.1,iid,1.0,99999,8,1.713914329558603,0.11503366411974032,3.119559820493062,0.0,5.2266147375106815,0.0,8.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,1.4,0.0234,0.1,iid,1.0,99999,9,1.7694482364156103,0.1169796638439099,3.1929132946332297,0.0,5.2230764627456665,0.0,8.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,1.4,0.0234,0.1,iid,1.0,99999,10,1.824982143272618,0.120006663625439,3.250329082806905,0.0,5.22706050713857,0.0,8.0,1.0,0.0
