algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,0,4.6587647761655875,0.1430009965002537,2.2835335369110106,0.0,3.1671593823432924,0.0,4.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,1,5.28866028372973,0.15166659618914127,2.273868554115295,0.0,3.166495300769806,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,2,5.532144685573146,0.1614765957146883,2.2640567297935488,0.0,3.1673654985427855,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,3,5.775629087416564,0.16857939572632313,2.2545724368095397,0.0,3.166445833206177,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,4,6.019113489259981,0.17598379573225975,2.2462785410881043,0.0,3.167314166545868,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,5,6.262597891103398,0.18471259558200837,2.2350647158622743,0.0,3.1672514724731444,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,6,6.506082292946815,0.19265419517457485,2.2231606960296633,0.0,3.166962353229523,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,7,6.749566694790233,0.2001857948154211,2.212326337814331,0.0,3.1678127398490905,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,8,6.99305109663365,0.20707099506258964,2.2018909826278685,0.0,3.16718208026886,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,9,7.236535498477067,0.21329679468274115,2.1925147695541383,0.0,3.1672013525962828,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,10,7.458896062822924,0.2191677944511175,2.182689703464508,0.0,3.1661980776786804,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,11,7.541195929294881,0.22601259446144104,2.1726552307605744,0.0,3.1670883860588073,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,12,7.623495795766839,0.2324913934469223,2.159804398536682,0.0,3.1670177235603334,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,13,7.7057956622387955,0.23866059413552285,2.1479447572231294,0.0,3.167000174999237,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,14,7.788095528710754,0.24429499366879462,2.1382944738864897,0.0,3.166955060958862,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,15,7.87039539518271,0.2502109937667847,2.1267062187194825,0.0,3.167285560131073,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,16,7.952695261654668,0.25698139375448226,2.11382612323761,0.0,3.1664901213645935,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,17,8.034995128126626,0.2619561931490898,2.103644226312637,0.0,3.1673493251800537,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,18,8.117294994598582,0.2679961937069893,2.094452034711838,0.0,3.167174394130707,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,19,8.19959486107054,0.2734935928285122,2.0837805147171022,0.0,3.167202494621277,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,20,8.281894727542499,0.27870079305768014,2.0760480353832245,0.0,3.1676853904724123,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,21,8.364194594014455,0.2840717925429344,2.0655413501262663,0.0,3.167119441986084,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,22,8.446494460486413,0.29016159281134607,2.05260045671463,0.0,3.167840371608734,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,23,8.528794326958371,0.29471439281105993,2.04287203502655,0.0,3.167090347290039,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,24,8.611094193430327,0.30120719236135485,2.029459206581116,0.0,3.1666697573661806,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,25,8.693394059902284,0.30578339207172395,2.0186964621543884,0.0,3.1673144698143005,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,26,8.775693926374242,0.3101879921257496,2.010767475605011,0.0,3.167507616519928,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,27,8.8579937928462,0.31648059213161467,1.9976697607040406,0.0,3.166366804599762,0.0,2.5,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.6,0.0234,0.05,iid,1.0,99999,28,8.940293659318156,0.3217965918779373,1.9861529273986815,0.0,3.167438795566559,0.0,2.5,1.0,0.0
