algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,0,2.0085048948333024,0.11082819731533528,2.3405127334594726,0.0,4.750663228988648,0.0,6.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,1,2.255098147312124,0.12378259693458676,2.3429128398895265,0.0,4.749659482002258,0.0,6.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,2,2.400431065523688,0.1346091967895627,2.3443315825462343,0.0,4.750966876983642,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,3,2.4496653084249767,0.14381599636748432,2.3438815479278565,0.0,4.749601986885071,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,4,2.4988995513262653,0.14873199642449617,2.3484156675338745,0.0,4.750909782409668,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,5,2.548133794227554,0.15349379584938289,2.360509795188904,0.0,4.750791752815247,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,6,2.5973680371288426,0.15884279606491328,2.364239981651306,0.0,4.7503723068237305,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,7,2.646602280030131,0.16385419611632823,2.3696511487960814,0.0,4.7516415472030635,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,8,2.6958365229314194,0.16832799576967955,2.380006165266037,0.0,4.75069408416748,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,9,2.745070765832708,0.17372879590839146,2.3922706904411317,0.0,4.750741282463074,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,10,2.7943050087339967,0.17908339568972587,2.4036900503635406,0.0,4.749230400085449,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,11,2.843539251635285,0.18378519546985625,2.4115212221145628,0.0,4.750568037986755,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,12,2.8927734945365735,0.18837959517538547,2.421329528093338,0.0,4.750448176383972,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,13,2.942007737437862,0.19282139512896537,2.430766254425049,0.0,4.7504270572662355,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,14,2.991241980339151,0.19678239504992961,2.4468969292640685,0.0,4.750362486839294,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,15,3.0404762232404394,0.2020787946730852,2.4595797560215,0.0,4.750864763259887,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,16,3.0897104661417276,0.2074135947972536,2.4650521306991577,0.0,4.749668151855468,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,17,3.1389447090430163,0.2097405946701765,2.479960309267044,0.0,4.750957039833069,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,18,3.188178951944305,0.21540939465165138,2.4925495998859404,0.0,4.75070131778717,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,19,3.237413194845593,0.21921479430794716,2.5039552447795868,0.0,4.750732723236084,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,20,3.2866474377468817,0.22280899430811404,2.5280809292793274,0.0,4.751457813262939,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,21,3.3358816806481704,0.2283641941845417,2.534592358350754,0.0,4.750600419998169,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,22,3.385115923549459,0.23336399404704572,2.541389703273773,0.0,4.751694522857666,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,23,3.4343501664507476,0.2361003938317299,2.5570508987903593,0.0,4.750570009231567,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,24,3.4835844093520363,0.23964459359645843,2.5614681124687193,0.0,4.749930215835572,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,25,3.532818652253325,0.24231339339911936,2.566168560743332,0.0,4.750908560752869,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,26,3.5820528951546136,0.24546899388730525,2.581547122478485,0.0,4.751200504302979,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,27,3.631287138055902,0.24969019412994384,2.5882551102638245,0.0,4.749463715553284,0.0,5.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,28,3.6701948758186136,0.25404479369521143,2.603174403429031,0.0,4.751089734077453,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,29,3.690275332611267,0.2558677937686443,2.6201627588272096,0.0,4.75112466621399,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,30,3.7103557894039203,0.259975193887949,2.629138325691223,0.0,4.7505156698226925,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,31,3.7304362461965734,0.26235959365963935,2.6426030402183533,0.0,4.751760013580323,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,32,3.750516702989227,0.26369979365170004,2.6637322671413424,0.0,4.751219087600708,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,33,3.7705971597818806,0.26666399344801905,2.6693637003898623,0.0,4.750621198654175,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,34,3.790677616574534,0.27048859305679795,2.6732306756973268,0.0,4.7508372850418095,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,35,3.810758073367187,0.2734111929982901,2.6894864826202394,0.0,4.751027976036072,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,36,3.8308385301598404,0.27755139270424845,2.694048709630966,0.0,4.750505939483642,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,37,3.850918986952494,0.2801619930565357,2.709966488838196,0.0,4.751388640403747,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,38,3.8709994437451476,0.2827069925367832,2.715240894794464,0.0,4.750745836257934,0.0,4.0,1.0,0.0
dp-fedavg,scale,fashion_mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,39,3.8910799005378003,0.28660999342799187,2.714115653991699,0.0,4.750765102386475,0.0,4.0,1.0,0.0
