algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,0,3.309526477794674,0.10353666386256616,5.651709136168162,0.0,25.52770300547282,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,1,3.762127042198766,0.11413466408848763,8.53561429977417,0.0,25.53549565633138,0.0,4.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,2,4.099259748882316,0.11871133024493853,11.439184900124868,0.0,25.51060784657796,0.0,4.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,3,4.4363924555658665,0.12206166344384352,14.069953322410583,0.0,25.51447453180949,0.0,4.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,4,4.773525162249417,0.1244876636316379,16.66715262413025,0.0,25.527156467437745,0.0,4.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,5,5.110657868932967,0.12706866347541412,19.3274209690094,0.0,25.52566214243571,0.0,4.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,6,5.4477905756165175,0.1265119971583287,21.667900317509968,0.0,25.520544516245526,0.0,4.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,7,5.5621597926521185,0.12862299710512162,23.797337862650554,0.0,25.52585921605428,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,8,5.657218331728272,0.1335986634219686,25.74398814201355,0.0,25.527434787750245,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,9,5.752276870804424,0.13522032978634038,27.511044918696086,0.0,25.51018631617228,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,10,5.847335409880578,0.14048666315774122,29.0879824256897,0.0,25.529614117940266,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,11,5.94239394895673,0.1421103300899267,30.380363686879477,0.0,25.51474863052368,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,12,6.0374524880328835,0.14421499644716582,32.40314489364624,0.0,25.511099274953207,0.0,3.0,1.0,0.0
dp-fedavg,scale,mnist,42,300,0,0.8,0.2,0.1,iid,1.0,99999,13,6.132511027109036,0.14693332994977634,33.96550835927327,0.0,25.525748138427733,0.0,3.0,1.0,0.0
