algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,24,13.27030927602703,0.38782827700887407,1.7706989513124738,0.0,2.6385283524649483,2.6398384284973146,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,25,13.396056402914098,0.3953325608372688,1.749077639579773,0.0,2.6396491936274935,2.63902268409729,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,26,13.521803529801165,0.4014385611670358,1.7276738180433,0.0,2.639628621510097,2.6396208222707114,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,27,13.647550656688233,0.41064598986080714,1.7052606681415012,0.0,2.6384158093588694,2.639242245356242,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,28,13.7732977835753,0.4182479892032487,1.6860123927252633,0.0,2.6397499888283864,2.639120977719625,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,29,13.899044910462369,0.4256419888990266,1.6669432360785348,0.0,2.639775377682277,2.639123396873474,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,30,14.024792037349435,0.43217598923615047,1.6475295533452716,0.0,2.6393121385574343,2.6390712610880533,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,31,14.150539164236504,0.43883541724511554,1.627964253766196,0.0,2.6399390363693236,2.639939816792806,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,32,14.27628629112357,0.4439691313249724,1.6109463834762574,0.0,2.6395501961026873,2.6398374128341673,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,33,14.402033418010639,0.4503734174796513,1.5912569035802568,0.0,2.63945146220071,2.6389579168955484,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,34,14.527780544897707,0.4578494181803295,1.5717429460797991,0.0,2.639683300427028,2.6388303820292154,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,35,14.653527671784774,0.46436684719153815,1.5526418580327714,0.0,2.6393489810398645,2.639959715207418,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,36,14.77927479867184,0.4706645608799798,1.5348978747640338,0.0,2.6394447326660155,2.638774463335673,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,37,14.90502192555891,0.4749839893409184,1.519646762098585,0.0,2.639857768331255,2.6394405508041383,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,38,15.030769052445978,0.4821094172341483,1.500361352648054,0.0,2.6392333562033516,2.6397092310587564,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,39,15.156516179333044,0.48765055903366633,1.4830269983836584,0.0,2.6392331436702183,2.639736142158508,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,40,15.282263306220111,0.492024844629424,1.4676780877794537,0.0,2.6394030332565306,2.63814359664917,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,41,15.408010433107181,0.4956845590046474,1.4554342525345938,0.0,2.6391901881354194,2.6386361090342203,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,42,15.533757559994248,0.5023314153296606,1.437247132573809,0.0,2.639467087473188,2.639871017138163,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,43,15.659504686881315,0.5052851304837636,1.424377019064767,0.0,2.6398021166665213,2.639448801676432,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,44,15.785251813768381,0.5105757011686053,1.4088748128073556,0.0,2.6387881238119943,2.6389572127660115,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,45,15.910998940655448,0.5148762718268803,1.3945859837532044,0.0,2.6396690934044975,2.639852436383565,2.0,1.0,0.0
dp-fedavg,label_flip,fashion_mnist,42,500,150,0.5,0.0234,0.05,iid,1.0,50,46,16.03674606754252,0.5204545580489295,1.3795820021629333,0.0,2.639150516646249,2.640040470759074,2.0,1.0,0.0
