algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,scale,femnist,42,50,5,1.0,2.0,0.5,iid,1.0,99,0,0.9302095897771816,0.0727749451994896,4.018558258480496,0.0,1.178175409634908,1.179005241394043,10.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,5,1.0,2.0,0.5,iid,1.0,99,1,0.9424085427703914,0.10570107946793238,3.7364102840423583,0.0,1.1844486951828004,1.1839585542678832,10.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,5,1.0,2.0,0.5,iid,1.0,99,2,0.954607495763601,0.17907875345812904,3.641029479768541,0.0,1.1172050529056126,1.1179027557373047,10.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,5,1.0,2.0,0.5,iid,1.0,99,3,0.9668064487568109,0.2094673173295127,3.5705500761667888,0.0,1.1106727229224311,1.1099469184875488,10.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,5,1.0,2.0,0.5,iid,1.0,99,4,0.9790054017500207,0.23365418480502234,3.490754508972168,0.0,1.1107949760225084,1.1129390478134156,10.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,5,1.0,2.0,0.5,iid,1.0,99,5,0.9912043547432305,0.2530471192465888,3.3876792377895777,0.0,1.1106063736809624,1.1104843378067017,10.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,5,1.0,2.0,0.5,iid,1.0,99,6,1.0034033077364402,0.27792535689142017,3.2558241420321994,0.0,1.1124130752351549,1.114300584793091,10.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,5,1.0,2.0,0.5,iid,1.0,99,7,1.01560226072965,0.30018502341376413,3.1086049132876927,0.0,1.1122557083765665,1.113538098335266,10.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,5,1.0,2.0,0.5,iid,1.0,99,8,1.0278012137228598,0.3241758830017514,2.9636898782518175,0.0,1.1115919404559664,1.1081323146820068,10.0,1.0,0.0
dp-fedavg,scale,femnist,42,50,5,1.0,2.0,0.5,iid,1.0,99,9,1.0400001667160697,0.3475109093719059,2.8335297690497505,0.0,1.109241000811259,1.1102894306182862,10.0,1.0,0.0
