algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,0,2.0085048948333024,0.0962493976727128,2.3529473886489867,0.0,3.360321187496185,0.0,6.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,1,2.255098147312124,0.10495479742437601,2.364738908290863,0.0,3.3588389120101927,0.0,6.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,2,2.400431065523688,0.1124295972660184,2.3726004986763,0.0,3.359089072704315,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,3,2.4496653084249767,0.11811879715323448,2.3828450031280517,0.0,3.3587702655792238,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,4,2.4988995513262653,0.12340139701962471,2.3942909483909607,0.0,3.360422188282013,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,5,2.548133794227554,0.12961359647661447,2.405724205970764,0.0,3.3590804386138915,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,6,2.5973680371288426,0.13303779654204845,2.4183336162567137,0.0,3.359576714992523,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,7,2.646602280030131,0.13753439663350583,2.4297782678604127,0.0,3.3582406797409057,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,8,2.6958365229314194,0.14101479640603065,2.4416091570854186,0.0,3.3599872550964354,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,9,2.745070765832708,0.14672159643471241,2.4486600699424743,0.0,3.3595942430496217,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,10,2.7943050087339967,0.15084299659729003,2.4587551531791685,0.0,3.3604786057472227,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,11,2.843539251635285,0.15425799606740476,2.4711156215667724,0.0,3.3587936072349547,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,12,2.8927734945365735,0.15933819642663002,2.479257769107819,0.0,3.359239531993866,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,13,2.942007737437862,0.16283379589021205,2.493008532524109,0.0,3.3596040673255922,0.0,5.0,1.0,0.0
dp-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,14,2.991241980339151,0.16663459566235542,2.5067223958969116,0.0,3.3594243268966677,0.0,5.0,1.0,0.0
